"address","address_lat","address_lng","nearest_mrt_name","distance_to_nearest_mrt"
"877 WOODLANDS AVENUE 9",1.4451443,103.791312,"Woodlands North",1277
"877 WOODLANDS AVENUE 9",1.4451443,103.791312,"Woodlands North",1277
"780E WOODLANDS CRESCENT",1.4479426,103.8017706,"Admiralty",1007
"782D WOODLANDS CRESCENT",1.4480734,103.8027865,"Admiralty",1227
"787E WOODLANDS CRESCENT",1.4448377,103.8022913,"Admiralty",809
"782E WOODLANDS CRESCENT",1.4478324,103.8025265,"Admiralty",1135
"777 WOODLANDS CRESCENT",1.4479192,103.7993615,"Admiralty",1004
"787B WOODLANDS CRESCENT",1.4442589,103.800933,"Admiralty",456
"776 WOODLANDS CRESCENT",1.4477849,103.8000766,"Admiralty",1049
"774 WOODLANDS CRESCENT",1.4481063,103.799054,"Admiralty",1019
"782A WOODLANDS CRESCENT",1.4472968,103.8025195,"Admiralty",1083
"787C WOODLANDS CRESCENT",1.4448456,103.8010235,"Admiralty",766
"775 WOODLANDS CRESCENT",1.4486549,103.7999446,"Admiralty",1133
"787D WOODLANDS CRESCENT",1.4454474,103.8016348,"Admiralty",657
"780D WOODLANDS CRESCENT",1.4484557,103.8019064,"Admiralty",1366
"782B WOODLANDS CRESCENT",1.4472569,103.8028346,"Admiralty",1047
"779 WOODLANDS CRESCENT",1.4475658,103.8003896,"Admiralty",1035
"521 WOODLANDS DRIVE 14",1.4337551,103.793182,"Woodlands South",957
"532 WOODLANDS DRIVE 14",1.4307175,103.7924179,"Woodlands South",464
"526 WOODLANDS DRIVE 14",1.4330054,103.7927834,"Woodlands South",813
"534 WOODLANDS DRIVE 14",1.4306636,103.7916968,"Woodlands South",454
"525 WOODLANDS DRIVE 14",1.4324161,103.7931456,"Woodlands South",925
"530 WOODLANDS DRIVE 14",1.4313892,103.793055,"Woodlands South",557
"514 WOODLANDS DRIVE 14",1.4346749,103.7898406,"Woodlands",1088
"520 WOODLANDS DRIVE 14",1.4343401,103.7926236,"Woodlands",936
"517 WOODLANDS DRIVE 14",1.4340522,103.7914604,"Woodlands",1089
"518 WOODLANDS DRIVE 14",1.433616,103.7916165,"Woodlands",1119
"508 WOODLANDS DRIVE 14",1.4321966,103.790572,"Woodlands South",605
"536 WOODLANDS DRIVE 14",1.4314704,103.7917873,"Woodlands South",556
"528 WOODLANDS DRIVE 14",1.4318444,103.7921477,"Woodlands South",615
"511 WOODLANDS DRIVE 14",1.4333604,103.788754,"Woodlands",1128
"523 WOODLANDS DRIVE 14",1.4332178,103.794051,"Woodlands South",817
"535 WOODLANDS DRIVE 14",1.4311751,103.792059,"Woodlands South",526
"504 WOODLANDS DRIVE 14",1.4329409,103.7913346,"Woodlands South",798
"531 WOODLANDS DRIVE 14",1.4310239,103.7927834,"Woodlands South",502
"522 WOODLANDS DRIVE 14",1.433805,103.794051,"Woodlands South",952
"524 WOODLANDS DRIVE 14",1.4326318,103.79387,"Woodlands South",889
"502A WOODLANDS DRIVE 14",1.4333079,103.7913346,"Woodlands",1125
"519 WOODLANDS DRIVE 14",1.4343459,103.792013,"Woodlands",987
"510 WOODLANDS DRIVE 14",1.4326276,103.7885729,"Woodlands",788
"529 WOODLANDS DRIVE 14",1.4317567,103.7929645,"Woodlands South",700
"539 WOODLANDS DRIVE 16",1.4291186,103.7923306,"Woodlands South",203
"545 WOODLANDS DRIVE 16",1.4288843,103.7941669,"Woodlands South",323
"538 WOODLANDS DRIVE 16",1.429634,103.792059,"Woodlands South",261
"579 WOODLANDS DRIVE 16",1.4307849,103.795862,"Woodlands South",671
"575 WOODLANDS DRIVE 16",1.4312521,103.7971971,"Woodlands South",875
"537 WOODLANDS DRIVE 16",1.4299237,103.7926928,"Woodlands South",397
"547 WOODLANDS DRIVE 16",1.430215,103.793055,"Woodlands South",423
"544 WOODLANDS DRIVE 16",1.4285926,103.7931506,"Woodlands South",423
"588 WOODLANDS DRIVE 16",1.4277464,103.7947302,"Woodlands South",445
"541 WOODLANDS DRIVE 16",1.4280868,103.793055,"Woodlands South",112
"546 WOODLANDS DRIVE 16",1.4291098,103.7937794,"Woodlands South",350
"542 WOODLANDS DRIVE 16",1.4277883,103.79387,"Woodlands South",210
"705 WOODLANDS DRIVE 40",1.4398113,103.7960431,"Admiralty",671
"701 WOODLANDS DRIVE 40",1.4417932,103.7960431,"Admiralty",804
"702 WOODLANDS DRIVE 40",1.4418269,103.7965412,"Admiralty",802
"706 WOODLANDS DRIVE 40",1.439734,103.796677,"Admiralty",750
"605 WOODLANDS DRIVE 42",1.4373269,103.7971977,"Admiralty",544
"601 WOODLANDS DRIVE 42",1.4387069,103.7965865,"Admiralty",573
"604 WOODLANDS DRIVE 42",1.4371487,103.7963374,"Admiralty",697
"602 WOODLANDS DRIVE 42",1.4381948,103.7963148,"Admiralty",585
"549 WOODLANDS DRIVE 44",1.4319685,103.7943227,"Woodlands South",721
"552 WOODLANDS DRIVE 44",1.4319367,103.7951789,"Woodlands South",801
"551 WOODLANDS DRIVE 44",1.4331361,103.7954093,"Woodlands South",889
"550 WOODLANDS DRIVE 44",1.4326997,103.7947754,"Woodlands South",855
"889A WOODLANDS DRIVE 50",1.4374036,103.7936889,"Woodlands",983
"889D WOODLANDS DRIVE 50",1.4377778,103.7925117,"Woodlands",984
"899A WOODLANDS DRIVE 50",1.4357805,103.7950471,"Admiralty",1034
"890B WOODLANDS DRIVE 50",1.4383194,103.7924778,"Woodlands",779
"890A WOODLANDS DRIVE 50",1.4382889,103.7929645,"Woodlands",784
"895A WOODLANDS DRIVE 50",1.4360241,103.7912441,"Woodlands",805
"894A WOODLANDS DRIVE 50",1.4360111,103.7903612,"Woodlands",845
"892B WOODLANDS DRIVE 50",1.4375755,103.7896142,"Woodlands",397
"889C WOODLANDS DRIVE 50",1.4382889,103.7929645,"Woodlands",784
"897A WOODLANDS DRIVE 50",1.4365587,103.7938247,"Woodlands",1254
"889B WOODLANDS DRIVE 50",1.437756,103.7930776,"Woodlands",925
"896B WOODLANDS DRIVE 50",1.4371901,103.7926023,"Woodlands",1133
"896A WOODLANDS DRIVE 50",1.4364539,103.7929645,"Woodlands",1028
"895B WOODLANDS DRIVE 50",1.4355798,103.7918779,"Woodlands",932
"891B WOODLANDS DRIVE 50",1.4377178,103.7903386,"Woodlands",456
"894B WOODLANDS DRIVE 50",1.4359898,103.789435,"Woodlands",984
"897B WOODLANDS DRIVE 50",1.4361204,103.793825,"Woodlands",1254
"899C WOODLANDS DRIVE 50",1.4365117,103.7954998,"Admiralty",874
"899B WOODLANDS DRIVE 50",1.4361452,103.7954093,"Admiralty",1002
"894C WOODLANDS DRIVE 50",1.4356372,103.7903614,"Woodlands",885
"887A WOODLANDS DRIVE 50",1.4371263,103.7940284,"Woodlands",1082
"886C WOODLANDS DRIVE 50",1.4378232,103.794031,"Admiralty",899
"895C WOODLANDS DRIVE 50",1.4359334,103.7927378,"Woodlands",992
"898B WOODLANDS DRIVE 50",1.4349362,103.7950924,"Woodlands South",1086
"622 WOODLANDS DRIVE 52",1.43418,103.7987144,"Admiralty",1065
"619 WOODLANDS DRIVE 52",1.4333936,103.7982354,"Admiralty",1199
"625A WOODLANDS DRIVE 52",1.4335839,103.8001633,"Admiralty",1108
"625B WOODLANDS DRIVE 52",1.433428,103.800003,"Admiralty",1108
"624B WOODLANDS DRIVE 52",1.4341733,103.799801,"Admiralty",982
"623 WOODLANDS DRIVE 52",1.4397444,103.7960454,"Admiralty",671
"554 WOODLANDS DRIVE 53",1.4321014,103.7965865,"Woodlands South",812
"557 WOODLANDS DRIVE 53",1.4327604,103.7968765,"Woodlands South",943
"556 WOODLANDS DRIVE 53",1.4329865,103.795862,"Woodlands South",900
"786D WOODLANDS DRIVE 60",1.4467543,103.8010235,"Admiralty",832
"773 WOODLANDS DRIVE 60",1.4474178,103.7976052,"Admiralty",985
"770 WOODLANDS DRIVE 60",1.4466247,103.7985618,"Admiralty",814
"786B WOODLANDS DRIVE 60",1.4455999,103.8007292,"Admiralty",740
"771 WOODLANDS DRIVE 60",1.4466877,103.7981579,"Admiralty",834
"786E WOODLANDS DRIVE 60",1.4469964,103.8004576,"Admiralty",772
"769 WOODLANDS DRIVE 60",1.4469886,103.7987597,"Admiralty",798
"786C WOODLANDS DRIVE 60",1.446214,103.8012265,"Admiralty",747
"778 WOODLANDS DRIVE 60",1.447498,103.7994841,"Admiralty",887
"681D WOODLANDS DRIVE 62",1.4397119,103.8036705,"Admiralty",376
"682A WOODLANDS DRIVE 62",1.4403538,103.8032874,"Admiralty",394
"683B WOODLANDS DRIVE 62",1.440945,103.8026535,"Admiralty",171
"681B WOODLANDS DRIVE 62",1.4393262,103.8032874,"Admiralty",325
"683D WOODLANDS DRIVE 62",1.4407954,103.8031063,"Admiralty",268
"683A WOODLANDS DRIVE 62",1.4402104,103.8027441,"Admiralty",248
"682B WOODLANDS DRIVE 62",1.4405712,103.8037402,"Admiralty",453
"684C WOODLANDS DRIVE 62",1.4415238,103.8040118,"Admiralty",341
"694B WOODLANDS DRIVE 62",1.4390127,103.8052114,"Admiralty",557
"694D WOODLANDS DRIVE 62",1.4385357,103.8051345,"Admiralty",743
"711 WOODLANDS DRIVE 70",1.4411976,103.7974014,"Admiralty",530
"717 WOODLANDS DRIVE 70",1.4409093,103.7995067,"Admiralty",276
"712 WOODLANDS DRIVE 70",1.4415663,103.7971298,"Admiralty",737
"715 WOODLANDS DRIVE 70",1.4421561,103.7996879,"Admiralty",281
"708 WOODLANDS DRIVE 70",1.4400237,103.7973109,"Admiralty",695
"713 WOODLANDS DRIVE 70",1.4419289,103.7978542,"Admiralty",655
"795 WOODLANDS DRIVE 72",1.4429185,103.8040118,"Admiralty",389
"796 WOODLANDS DRIVE 72",1.4431443,103.8031063,"Admiralty",638
"684B WOODLANDS DRIVE 73",1.4418124,103.8048268,"Admiralty",458
"684A WOODLANDS DRIVE 73",1.4412235,103.8050985,"Admiralty",595
"691B WOODLANDS DRIVE 73",1.4402353,103.8060465,"Admiralty",720
"686A WOODLANDS DRIVE 73",1.4421015,103.8055513,"Admiralty",556
"691A WOODLANDS DRIVE 73",1.4404935,103.8068936,"Admiralty",763
"691D WOODLANDS DRIVE 73",1.439548,103.8057496,"Admiralty",627
"691C WOODLANDS DRIVE 73",1.4398978,103.805823,"Admiralty",611
"686B WOODLANDS DRIVE 73",1.4426114,103.8061852,"Admiralty",751
"682C WOODLANDS DRIVE 73",1.4407886,103.8041929,"Admiralty",512
"688E WOODLANDS DRIVE 75",1.4438487,103.8079058,"Admiralty",907
"690D WOODLANDS DRIVE 75",1.4426008,103.8079058,"Admiralty",1040
"689D WOODLANDS DRIVE 75",1.444284,103.8087208,"Admiralty",1107
"689B WOODLANDS DRIVE 75",1.4445799,103.8083586,"Admiralty",947
"690F WOODLANDS DRIVE 75",1.4429274,103.8084944,"Admiralty",1059
"687B WOODLANDS DRIVE 75",1.4419076,103.8072266,"Admiralty",844
"690E WOODLANDS DRIVE 75",1.4422337,103.8079058,"Admiralty",904
"688B WOODLANDS DRIVE 75",1.443341,103.8069096,"Admiralty",848
"688A WOODLANDS DRIVE 75",1.4429717,103.8071478,"Admiralty",830
"688F WOODLANDS DRIVE 75",1.4441412,103.8080869,"Admiralty",925
"689E WOODLANDS DRIVE 75",1.4439551,103.8084944,"Admiralty",1179
"689F WOODLANDS DRIVE 75",1.443517,103.8086299,"Admiralty",1127
"666 WOODLANDS RING ROAD",1.4382979,103.7974467,"Admiralty",505
"651 WOODLANDS RING ROAD",1.4383204,103.7997558,"Admiralty",259
"628B WOODLANDS RING ROAD",1.4341688,103.8005255,"Admiralty",980
"653 WOODLANDS RING ROAD",1.4379596,103.7987597,"Admiralty",369
"630 WOODLANDS RING ROAD",1.43464,103.8014763,"Admiralty",811
"668 WOODLANDS RING ROAD",1.4389894,103.7983975,"Admiralty",503
"629 WOODLANDS RING ROAD",1.4341853,103.8012994,"Admiralty",901
"632 WOODLANDS RING ROAD",1.4359043,103.8017706,"Admiralty",628
"640 WOODLANDS RING ROAD",1.4381574,103.8023818,"Admiralty",487
"659 WOODLANDS RING ROAD",1.4361964,103.7990313,"Admiralty",997
"644 WOODLANDS RING ROAD",1.4371343,103.8016574,"Admiralty",466
"634 WOODLANDS RING ROAD",1.4361555,103.8028764,"Admiralty",586
"667 WOODLANDS RING ROAD",1.4385837,103.797942,"Admiralty",447
"660 WOODLANDS RING ROAD",1.4354966,103.7994388,"Admiralty",1015
"639 WOODLANDS RING ROAD",1.4376532,103.8030745,"Admiralty",517
"657 WOODLANDS RING ROAD",1.4367129,103.7985786,"Admiralty",531
"655 WOODLANDS RING ROAD",1.4376641,103.7983899,"Admiralty",432
"631 WOODLANDS RING ROAD",1.4354468,103.8015668,"Admiralty",700
"643 WOODLANDS RING ROAD",1.4377215,103.8016574,"Admiralty",376
"661 WOODLANDS RING ROAD",1.4354641,103.7987597,"Admiralty",908
"638 WOODLANDS RING ROAD",1.4371982,103.8031968,"Admiralty",616
"665 WOODLANDS RING ROAD",1.4380396,103.7976731,"Admiralty",488
"669 WOODLANDS RING ROAD",1.4383288,103.7983975,"Admiralty",402
"662 WOODLANDS RING ROAD",1.4355419,103.7980353,"Admiralty",964
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"611 WOODLANDS RING ROAD",1.4354567,103.7969713,"Admiralty",781
"168 WOODLANDS STREET 11",1.4329586,103.7765762,"Marsiling",315
"171 WOODLANDS STREET 11",1.4339862,103.7764856,"Marsiling",380
"104 WOODLANDS STREET 13",1.4364506,103.7815558,"Woodlands",632
"103 WOODLANDS STREET 13",1.4366008,103.7810126,"Woodlands",713
"110 WOODLANDS STREET 13",1.4376251,103.7815558,"Woodlands",758
"172 WOODLANDS STREET 13",1.4339809,103.7773912,"Marsiling",472
"154 WOODLANDS STREET 13",1.4347268,103.7753992,"Marsiling",281
"105 WOODLANDS STREET 13",1.436891,103.7815558,"Woodlands",674
"177 WOODLANDS STREET 13",1.434345,103.7780248,"Marsiling",623
"113 WOODLANDS STREET 13",1.4379938,103.7812842,"Woodlands",733
"301 WOODLANDS STREET 31",1.4316695,103.77328,"Marsiling",134
"318 WOODLANDS STREET 31",1.4318532,103.7772098,"Marsiling",444
"315 WOODLANDS STREET 31",1.4314943,103.7758524,"Marsiling",294
"335 WOODLANDS STREET 32",1.4297772,103.7806504,"Marsiling",990
"324 WOODLANDS STREET 32",1.4312256,103.7797368,"Marsiling",691
"344 WOODLANDS STREET 32",1.4320989,103.7804755,"Marsiling",829
"329 WOODLANDS STREET 32",1.4303572,103.778817,"Marsiling",729
"321 WOODLANDS STREET 32",1.4318397,103.7791057,"Marsiling",603
"429 WOODLANDS STREET 41",1.4265974,103.7725926,"Marsiling",964
"420 WOODLANDS STREET 41",1.4281446,103.774607,"Marsiling",794
"426 WOODLANDS STREET 41",1.4273268,103.7733162,"Marsiling",834
"401 WOODLANDS STREET 41",1.4305103,103.772814,"Marsiling",793
"405 WOODLANDS STREET 41",1.4299746,103.772321,"Marsiling",675
"424 WOODLANDS STREET 41",1.4273174,103.774856,"Marsiling",860
"425 WOODLANDS STREET 41",1.4271011,103.7738642,"Marsiling",878
"406 WOODLANDS STREET 41",1.4297892,103.7730004,"Marsiling",387
"428 WOODLANDS STREET 41",1.4269643,103.7725926,"Marsiling",878
"421 WOODLANDS STREET 41",1.427814,103.7746523,"Marsiling",805
"418 WOODLANDS STREET 41",1.4290054,103.774856,"Marsiling",511
"437 WOODLANDS STREET 41",1.4269516,103.7746749,"Marsiling",913
"436 WOODLANDS STREET 41",1.4265852,103.7745837,"Marsiling",903
"414 WOODLANDS STREET 41",1.4279853,103.773496,"Marsiling",794
"409 WOODLANDS STREET 41",1.4291613,103.7734098,"Marsiling",770
"408 WOODLANDS STREET 41",1.4287996,103.7725021,"Marsiling",656
"427 WOODLANDS STREET 41",1.4273312,103.7725926,"Marsiling",878
"413 WOODLANDS STREET 41",1.4278259,103.7727054,"Marsiling",861
"870 WOODLANDS STREET 81",1.443548,103.7886539,"Woodlands North",886
"824 WOODLANDS STREET 81",1.4394339,103.7886632,"Woodlands",457
"802 WOODLANDS STREET 81",1.4408259,103.786264,"Woodlands",833
"873 WOODLANDS STREET 81",1.4431941,103.7891162,"Woodlands North",969
"872 WOODLANDS STREET 81",1.4438867,103.7898859,"Woodlands North",1080
"840 WOODLANDS STREET 82",1.4437982,103.7923306,"Woodlands North",1585
"845 WOODLANDS STREET 82",1.4427677,103.7927834,"Admiralty",1288
"843 WOODLANDS STREET 82",1.4431347,103.7927834,"Admiralty",1259
"874 WOODLANDS STREET 82",1.4429334,103.7895141,"Woodlands North",1051
"875 WOODLANDS STREET 82",1.4424637,103.7897598,"Woodlands",845
"839 WOODLANDS STREET 82",1.4427195,103.7916742,"Woodlands",1207
"842 WOODLANDS STREET 82",1.4434311,103.7923306,"Woodlands North",1585
"853 WOODLANDS STREET 83",1.4393791,103.7931121,"Woodlands",754
"855 WOODLANDS STREET 83",1.4401222,103.7932361,"Woodlands",883
"859 WOODLANDS STREET 83",1.4398429,103.7938926,"Admiralty",904
"854 WOODLANDS STREET 83",1.4398197,103.7930517,"Woodlands",860
"831 WOODLANDS STREET 83",1.4395467,103.7913346,"Woodlands",851
"832 WOODLANDS STREET 83",1.4396238,103.7909231,"Woodlands",880
"851 WOODLANDS STREET 83",1.4404214,103.7923306,"Woodlands",816
"836 WOODLANDS STREET 83",1.4400583,103.7916968,"Woodlands",756
"860 WOODLANDS STREET 83",1.4394237,103.7939197,"Admiralty",952
"11 MARSILING DRIVE",1.4403628,103.7780248,"Marsiling",1547
"36 MARSILING DRIVE",1.4453273,103.7723011,"Marsiling",1747
"9 MARSILING DRIVE",1.4412532,103.7764856,"Marsiling",1571
"37 MARSILING DRIVE",1.4455275,103.7717713,"Marsiling",1771
"10 MARSILING DRIVE",1.440805,103.777276,"Marsiling",1511
"5A MARSILING DRIVE",1.4400722,103.7755295,"Marsiling",1426
"35 MARSILING DRIVE",1.4449801,103.7716977,"Marsiling",1565
"35 MARSILING DRIVE",1.4449801,103.7716977,"Marsiling",1565
"35 MARSILING DRIVE",1.4449801,103.7716977,"Marsiling",1565
"142 MARSILING ROAD",1.4370034,103.7773577,"Marsiling",872
"134 MARSILING ROAD",1.4367682,103.7776626,"Marsiling",891
"141 MARSILING ROAD",1.4373587,103.7771194,"Marsiling",995
"137 MARSILING ROAD",1.4384604,103.7770289,"Marsiling",1151
"137 MARSILING ROAD",1.4384604,103.7770289,"Marsiling",1151
"137 MARSILING ROAD",1.4384604,103.7770289,"Marsiling",1151
"137 MARSILING ROAD",1.4384604,103.7770289,"Marsiling",1151
"572A WOODLANDS AVENUE 1",1.4310991,103.789501,"Woodlands South",714
"347 WOODLANDS AVENUE 3",1.4332206,103.7816464,"Woodlands",700
"846 WOODLANDS AVENUE 4",1.4435158,103.7934851,"Admiralty",1180
"756 WOODLANDS AVENUE 4",1.4457024,103.793055,"Woodlands North",1463
"612 WOODLANDS AVENUE 4",1.4351094,103.7967676,"Admiralty",871
"364 WOODLANDS AVENUE 5",1.4342109,103.7877128,"Woodlands",916
"725 WOODLANDS AVENUE 6",1.4448954,103.7988955,"Admiralty",674
"720 WOODLANDS AVENUE 6",1.4422404,103.8008877,"Admiralty",296
"790 WOODLANDS AVENUE 6",1.4429249,103.8027714,"Admiralty",440
"722 WOODLANDS AVENUE 6",1.4453348,103.7990766,"Admiralty",732
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"876 WOODLANDS AVENUE 9",1.444782,103.7905423,"Woodlands North",1243
"501 WOODLANDS DRIVE 14",1.4328637,103.7919684,"Woodlands South",721
"533 WOODLANDS DRIVE 14",1.430588,103.792059,"Woodlands South",572
"507 WOODLANDS DRIVE 14",1.4317633,103.7911198,"Woodlands South",518
"505 WOODLANDS DRIVE 14",1.4321334,103.7911295,"Woodlands South",595
"516 WOODLANDS DRIVE 14",1.4347046,103.7909724,"Woodlands",706
"509 WOODLANDS DRIVE 14",1.4326243,103.7891162,"Woodlands",847
"506 WOODLANDS DRIVE 14",1.4325428,103.7908985,"Woodlands South",694
"512 WOODLANDS DRIVE 14",1.4342776,103.7887993,"Woodlands",531
"502 WOODLANDS DRIVE 14",1.4332317,103.7917873,"Woodlands South",801
"527 WOODLANDS DRIVE 14",1.4323923,103.792307,"Woodlands South",656
"578 WOODLANDS DRIVE 16",1.4315535,103.796179,"Woodlands South",835
"584 WOODLANDS DRIVE 16",1.4296532,103.7949113,"Woodlands South",495
"585 WOODLANDS DRIVE 16",1.4293564,103.7954546,"Woodlands South",536
"586 WOODLANDS DRIVE 16",1.4287314,103.7944353,"Woodlands South",330
"582 WOODLANDS DRIVE 16",1.4302348,103.7958168,"Woodlands South",682
"540 WOODLANDS DRIVE 16",1.4284571,103.7925117,"Woodlands South",120
"576 WOODLANDS DRIVE 16",1.4305217,103.7969034,"Woodlands South",793
"543 WOODLANDS DRIVE 16",1.4282866,103.7938157,"Woodlands South",271
"587 WOODLANDS DRIVE 16",1.4286225,103.7954546,"Woodlands South",650
"589 WOODLANDS DRIVE 16",1.4278898,103.7952735,"Woodlands South",507
"580 WOODLANDS DRIVE 16",1.4305261,103.796179,"Woodlands South",714
"703 WOODLANDS DRIVE 40",1.4412755,103.796677,"Admiralty",673
"707 WOODLANDS DRIVE 40",1.4404675,103.7967676,"Admiralty",626
"704 WOODLANDS DRIVE 40",1.4406187,103.7960431,"Admiralty",721
"603 WOODLANDS DRIVE 42",1.4377516,103.7967676,"Admiralty",598
"894D WOODLANDS DRIVE 50",1.4356372,103.7903614,"Woodlands",885
"892A WOODLANDS DRIVE 50",1.4372051,103.7901575,"Woodlands",961
"896C WOODLANDS DRIVE 50",1.4370405,103.793055,"Woodlands",1096
"897C WOODLANDS DRIVE 50",1.4357838,103.7945038,"Admiralty",1008
"891A WOODLANDS DRIVE 50",1.4377467,103.7911999,"Woodlands",649
"621 WOODLANDS DRIVE 52",1.4339273,103.7980353,"Admiralty",1265
"624A WOODLANDS DRIVE 52",1.4341437,103.7997421,"Admiralty",975
"555 WOODLANDS DRIVE 53",1.4323271,103.7956809,"Woodlands South",762
"683C WOODLANDS DRIVE 62",1.4412347,103.8032874,"Admiralty",254
"714 WOODLANDS DRIVE 70",1.4420886,103.7987371,"Admiralty",462
"709 WOODLANDS DRIVE 70",1.4403128,103.7980353,"Admiralty",809
"672 WOODLANDS DRIVE 71",1.439641,103.7998463,"Admiralty",256
"671 WOODLANDS DRIVE 71",1.4391334,103.7988502,"Admiralty",430
"673 WOODLANDS DRIVE 71",1.4391631,103.7999822,"Admiralty",202
"794 WOODLANDS DRIVE 72",1.4426282,103.8034685,"Admiralty",356
"684D WOODLANDS DRIVE 73",1.4413742,103.8044646,"Admiralty",428
"685C WOODLANDS DRIVE 73",1.4417334,103.8057324,"Admiralty",575
"685B WOODLANDS DRIVE 73",1.4408379,103.8062321,"Admiralty",680
"682D WOODLANDS DRIVE 73",1.4408819,103.8048273,"Admiralty",535
"690B WOODLANDS DRIVE 75",1.4433331,103.8081775,"Admiralty",1095
"689A WOODLANDS DRIVE 75",1.4445088,103.8079963,"Admiralty",873
"687C WOODLANDS DRIVE 75",1.4417289,103.8064569,"Admiralty",898
"688D WOODLANDS DRIVE 75",1.4435573,103.8075436,"Admiralty",882
"687A WOODLANDS DRIVE 75",1.4410632,103.8072719,"Admiralty",832
"689C WOODLANDS DRIVE 75",1.444873,103.8084491,"Admiralty",950
"690A WOODLANDS DRIVE 75",1.4436256,103.8083586,"Admiralty",1185
"633 WOODLANDS RING ROAD",1.4356432,103.8024497,"Admiralty",660
"663 WOODLANDS RING ROAD",1.4362003,103.7983975,"Admiralty",1024
"664 WOODLANDS RING ROAD",1.4363504,103.7978542,"Admiralty",1034
"607 WOODLANDS RING ROAD",1.4366529,103.7964053,"Admiralty",694
"170 WOODLANDS STREET 11",1.4336197,103.7763951,"Marsiling",330
"169 WOODLANDS STREET 11",1.4333256,103.7764856,"Marsiling",341
"178 WOODLANDS STREET 13",1.4345675,103.7776575,"Marsiling",695
"165 WOODLANDS STREET 13",1.432968,103.7749465,"Marsiling",85
"109 WOODLANDS STREET 13",1.4374082,103.7810126,"Woodlands",778
"162 WOODLANDS STREET 13",1.4329786,103.7732263,"Marsiling",100
"173 WOODLANDS STREET 13",1.4329575,103.7776068,"Marsiling",689
"306 WOODLANDS STREET 31",1.4301936,103.7748213,"Marsiling",309
"304 WOODLANDS STREET 31",1.4298927,103.7737696,"Marsiling",334
"325 WOODLANDS STREET 32",1.4308119,103.7794734,"Marsiling",698
"326 WOODLANDS STREET 32",1.4303892,103.7795866,"Marsiling",798
"322 WOODLANDS STREET 32",1.4314879,103.7786769,"Marsiling",581
"416 WOODLANDS STREET 41",1.4284954,103.7738611,"Marsiling",747
"415 WOODLANDS STREET 41",1.4280545,103.7739516,"Marsiling",741
"809 WOODLANDS STREET 81",1.4430861,103.7881569,"Woodlands North",985
"871 WOODLANDS STREET 81",1.4438727,103.7891841,"Woodlands North",1018
"821 WOODLANDS STREET 82",1.4407837,103.7903498,"Woodlands",752
"882 WOODLANDS STREET 82",1.4442487,103.7907008,"Woodlands North",1336
"880 WOODLANDS STREET 82",1.4444453,103.7926374,"Woodlands North",1487
"822 WOODLANDS STREET 82",1.4419063,103.7894235,"Woodlands",780
"881 WOODLANDS STREET 82",1.4445166,103.7919005,"Woodlands North",1501
"879 WOODLANDS STREET 82",1.4449182,103.7922627,"Woodlands North",1477
"863 WOODLANDS STREET 83",1.4404251,103.795058,"Admiralty",836
"861 WOODLANDS STREET 83",1.4395956,103.7953187,"Admiralty",654
"856 WOODLANDS STREET 83",1.4405316,103.7931713,"Woodlands",911
"862 WOODLANDS STREET 83",1.4399643,103.7950471,"Admiralty",712
"858 WOODLANDS STREET 83",1.4403352,103.7944132,"Admiralty",829
"857 WOODLANDS STREET 83",1.4405582,103.7939605,"Admiralty",907
"139 MARSILING ROAD",1.4377246,103.7773005,"Marsiling",1020
"138 MARSILING ROAD",1.4380917,103.7773005,"Marsiling",1142
"138 MARSILING ROAD",1.4380917,103.7773005,"Marsiling",1142
"138 MARSILING ROAD",1.4380917,103.7773005,"Marsiling",1142
"138 MARSILING ROAD",1.4380917,103.7773005,"Marsiling",1142
"138 MARSILING ROAD",1.4380917,103.7773005,"Marsiling",1142
"308 WOODLANDS AVENUE 1",1.4298021,103.7765762,"Marsiling",512
"307 WOODLANDS AVENUE 1",1.4294363,103.7763951,"Marsiling",535
"331 WOODLANDS AVENUE 1",1.4294219,103.7787491,"Marsiling",841
"342 WOODLANDS AVENUE 1",1.4319567,103.7811251,"Marsiling",986
